250,0.5353723947551123
590,0.6281033381715049
500,0.630419226197581
940,0.6418989398621466
720,0.6375625916137009
970,0.6409400363446491
200,0.49578225479388177
650,0.6403647364213483
470,0.6223003535836453
700,0.6385658032953244
570,0.6288522607033407
340,0.5887896879887793
440,0.5991455373641239
210,0.49639876179562775
390,0.5895578893516219
630,0.6410080553912318
220,0.49587577290330653
890,0.6436632094838837
680,0.636639236821884
460,0.6112203909284023
190,0.49571532057618256
980,0.6432892229543976
100,0.4284538928406024
800,0.6393700306451399
730,0.6371709055333894
80,0.42657154705689143
260,0.541279855759848
900,0.6441061722870319
170,0.47075281358879295
300,0.5815044920522464
640,0.6411664288368121
820,0.6448298027420364
690,0.6379400622140092
520,0.624402497746329
870,0.6441763896808427
780,0.6413773203698419
960,0.6410778798685237
130,0.47253200128180783
910,0.6469054800061319
540,0.6257180142134583
370,0.5891791990059133
10,0.35971859727134264
60,0.41756673691792634
550,0.6271653223716948
280,0.5617057483971488
580,0.6281680053066148
40,0.382800846521849
490,0.6305787153233361
840,0.6423644867936433
270,0.5513392294865295
450,0.6041991902155971
360,0.586785507374826
90,0.426831019333867
110,0.4312404143640141
530,0.6236770347855972
180,0.4907494679495744
400,0.5902710868473611
380,0.5892501471209175
510,0.6288514129970021
660,0.6395481598916898
160,0.4750636073538232
30,0.35810419005771116
990,0.6451709504972403
140,0.4733428815013715
350,0.5873157047402706
120,0.42535957979074174
600,0.6286378801106716
760,0.6383910948029858
20,0.3353491767223905
150,0.47490386872680407
750,0.639619862124298
480,0.6294444509880113
710,0.6368058183095818
330,0.5861600026901395
930,0.6430630252589536
830,0.6427124527531947
320,0.5836249917365922
50,0.4062064307314473
290,0.573229721971741
410,0.591685099791656
240,0.5101803739414386
670,0.6383373175668025
1000,0.6429804258034745
790,0.6393354906325511
770,0.6362855615572598
610,0.6285213816945611
810,0.6436334287342065
420,0.5952250958599283
920,0.6408192723764352
950,0.6404693880217952
850,0.6442358446715497
880,0.6460186607490149
740,0.6357949392618039
430,0.5985396225321588
230,0.49843354217071717
860,0.6445581951575362
560,0.6289807531394006
70,0.4262817378216658
310,0.5803714885638268
620,0.642639751906094
