250,0.5192549078916092
590,0.6268128523109717
500,0.6155715551704397
940,0.6272635166103836
720,0.6431533303880869
970,0.6384791785201371
200,0.49666246212126464
650,0.6271381928583539
470,0.5964564505758281
700,0.6255876851999349
570,0.631130947622518
340,0.5874044814666151
440,0.5976794363824534
210,0.4996538442612686
390,0.5912475347987117
630,0.627894764444304
220,0.5030902352286873
890,0.6353051356970122
680,0.6269724358316279
460,0.5917645904863272
190,0.49731384283098634
980,0.6321774675383718
100,0.42812518012995526
800,0.6412226717148579
730,0.6428150337383299
80,0.41372578360050694
260,0.5413908971496327
900,0.6323890009271842
170,0.47259871223744193
300,0.5669443971456556
640,0.6275652974735139
820,0.6402023381304036
690,0.6258232419300992
520,0.6287634004907813
870,0.6352392066262889
780,0.6419388787224412
960,0.6397887136278585
130,0.46341897593345044
910,0.6345926204273872
540,0.6339527092366026
370,0.5904898095335596
10,0.357033697207416
60,0.3804855770213075
550,0.6319616712989224
280,0.5631046455407828
580,0.6281354688315417
40,0.38146738569161326
490,0.6013601109012442
840,0.6382341030276691
270,0.5598118307417034
450,0.5899529097118186
360,0.5906524256510567
90,0.417913317764372
110,0.4398002497598997
530,0.6316659730386799
180,0.4951915864331989
400,0.592625573231723
380,0.5911614986803735
510,0.6244441888558598
660,0.6269572225081861
160,0.4823072709335314
30,0.3711175722831496
990,0.6345809266683341
140,0.47736930156905577
350,0.5901122785376859
120,0.4754171980221043
600,0.62714432710706
760,0.6422331158972563
20,0.3524971361229275
150,0.476911895484812
750,0.6438532255435707
480,0.6018343675011777
710,0.6434493932200721
330,0.5864336812012216
930,0.6292741281267644
830,0.6378071536544611
320,0.58449027263196
50,0.3843179399210502
290,0.5656254927272237
410,0.5938396503718166
240,0.5122877639950669
670,0.6268573273068262
1000,0.6336796277121063
790,0.6422624062674459
770,0.6418450624610028
610,0.6288240416765926
810,0.6408511685830931
420,0.594358448474207
920,0.6326612908380903
950,0.6372558472791113
850,0.6370207614521446
880,0.6342928800230966
740,0.6437125064775167
430,0.5958235577896613
230,0.5019659687887398
860,0.635821978789379
560,0.6321578581827865
70,0.3822575081676216
310,0.5757998674320612
620,0.6292765607706431
